,galaxy_id,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss,is_AGN
811,8717-1901,1.75430643254,0.870992200988,382.488019227,355.830670984,603.534345061,450.17971247,2.0,0.0
812,8239-1901,2.00137997144,0.265529457721,74.2811502111,-5.39137375235,238.418530357,220.44728435,1.14893617021,0.0
813,8724-1901,0.468020923733,0.113383724931,143.769968104,124.60063903,986.022364239,174.920127799,1.4,0.0
814,8711-1901,0.633122321019,0.114533499013,43.130990466,4.79233231816,267.172523967,153.354632591,1.2752293578,0.0
815,8241-1901,0.416251709103,0.0775402000832,20.0678914239,-194.988019124,445.087859435,122.204472846,1.41176470588,0.0
816,8712-1901,0.787952013188,0.260192394762,102.436102288,-67.092651709,410.343450488,259.984025565,1.14537444934,0.0
817,8720-1901,3.08023876835,0.923657927482,68.2907348755,-15.5750798229,262.080670932,228.83386582,1.31189710611,0.0
818,8591-1901,0.0671144474547,0.0029621931521,255.191693346,-106.629392924,83.8658146983,4.79233226848,1.44444444444,0.0
819,8592-1901,0.207128610274,0.0705109023981,90.1557508504,-62.5998402073,135.682907351,23.3626198088,1.42857142857,0.0
820,8949-1901,0.207049920066,2.40395432785e-10,110.822683758,35.6429712965,37.7396166142,7.48801916949,1.625,0.0
821,8952-1901,0.328528221407,0.0965706841304,91.6533546843,-7.4880191198,333.965654959,143.470447287,1.42741935484,0.0
822,8600-1901,3.1669761001,0.43021305694,35.9424920633,-27.555910494,282.74760384,249.201277961,1.2758037225,0.0
823,8934-1901,0.0468009583852,0.0139629403724,-48.8218849354,-64.9960063415,84.4648562319,54.2132587871,1.25,0.0
824,8333-1901,0.0478337131048,0.0478337131048,170.127795581,170.127795581,101.837060705,101.837060705,1.0,0.0
825,8547-1901,0.510044961684,0.148469026898,85.0638978151,-45.5271565008,531.948881801,258.785942498,1.16470588235,0.0
826,8978-1901,0.791832612606,0.255308368316,80.2715655466,-23.9616612927,326.777156557,218.051118216,1.21724137931,0.0
827,8979-1901,0.851674394706,0.285430848708,151.857028807,-88.6581469171,407.048722054,265.9744409,1.36774193548,0.0
828,8595-1901,0.24789430297,0.127641501328,51.5175719358,14.6765176219,238.418530357,153.953674125,1.11764705882,0.0
829,8987-1901,1.49882368957,0.18807470404,28.7539936605,11.9808307209,262.380191699,222.543929717,1.265625,0.0
830,8942-1901,0.57623623052,0.222882770509,50.3194888687,-40.7348242324,490.015974452,259.984025565,1.28440366972,0.0
831,8948-1901,0.890885796979,0.304991640207,186.90095852,58.7060703385,470.846645378,316.293929719,1.25753424658,0.0
832,8939-1901,0.158686240098,0.0645418257895,59.9041534056,-74.2811501117,275.559105437,17.9712460068,1.66666666667,0.0
833,8946-1901,0.830831806628,0.194230840769,82.6677316809,-51.5175718364,317.19249202,210.862619813,1.20229007634,0.0
834,8947-1901,1.70658522371,0.652377150279,69.4888179426,-31.1501596954,232.428115021,196.485623007,1.25293132328,0.0
835,8945-1901,0.490464015379,0.188560022475,52.7156550029,-20.3674120913,307.90734825,196.485623007,1.15175097276,0.0
836,8980-1901,1.36704612498,0.430362259028,135.383386634,-34.44488813,435.802715664,330.371405758,1.31538461538,0.0
837,8950-1901,0.699080818617,0.265851964804,116.21405756,-77.875399313,328.274760391,258.785942498,1.12923076923,0.0
838,8931-1901,0.0857162155472,0.0518410689877,85.0638978151,-58.7060702391,125.798722047,80.271565497,1.0,0.0
839,9029-1901,0.170362066326,0.0888284250539,36.8410543636,34.7444089961,86.2619808326,50.6190095858,1.0,0.0
840,9042-1901,0.455316208034,0.302921504583,103.035143822,97.0447284863,385.782747612,315.095846652,1.2,0.0
841,9026-1901,0.316346493225,0.0967692672174,170.127795581,144.968051171,244.408945692,142.571884987,1.6,0.0
842,9002-1901,0.425863960659,0.13216611359,61.1022364727,-33.5463258296,281.549520773,178.514377001,1.10153846154,0.0
843,8613-1901,0.507710737037,0.146487418182,65.8945687412,-8.38658142014,294.129392978,215.055910548,1.22285714286,0.0
844,9041-1901,1.1091214257,0.307089580469,180.611022418,-76.6773162459,458.865814707,264.476837066,1.21084337349,0.0
845,7443-1902,0.411991523785,0.16007201149,-2.99520761811,-58.1070287056,759.285143787,165.634984029,1.91666666667,0.0
846,7495-1902,0.876188607991,0.171427953494,56.6094249711,9.58466458664,268.370607035,199.480830675,1.35169491525,0.0
847,7815-1902,0.107524154971,0.0479559571034,-47.9233226351,-140.175718803,197.084664541,77.8753993627,1.52173913043,0.0
848,8341-1902,0.329982545634,0.192363179827,60.5031949392,-4.19329068523,214.456869014,184.504792336,1.09153713299,0.0
849,8329-1902,0.31372141709,0.117605273643,83.2667732144,-43.4305111334,283.047124607,179.412939301,1.29464285714,0.0
850,8319-1902,0.194239247674,0.0595836511723,44.3290735331,-53.9137379707,179.712460068,98.2428115037,1.61538461538,0.0
851,8243-1902,0.235853292883,0.0320132116792,30.850639028,-132.687699634,402.256389785,70.0878594264,1.6,0.0
852,8439-1902,0.316757666838,0.0979383816058,97.6437700199,-40.7348242324,256.389776363,143.170926521,1.43497757848,0.0
853,8326-1902,0.576973251644,0.168076414283,63.498402607,-2.09664531777,318.09105432,184.504792336,1.44881889764,0.0
854,8602-1902,0.0746495980625,0.0151462956826,49.1214058016,-68.2907347761,122.204472846,14.3769968054,1.48,0.0
855,8588-1902,0.633938231616,0.197877169053,84.4648562816,-33.5463258296,307.90734825,198.881789142,1.40412979351,0.0
856,8615-1902,2.83297933391,0.396040264925,92.2523962178,-33.5463258296,271.964856236,202.476038343,1.44802867384,0.0
857,7991-1902,0.449363690431,0.144877333229,38.0391374307,-101.537539889,509.185303525,182.408146969,1.53076923077,0.0
858,7977-1902,0.443650996303,0.291870831625,76.6773163453,-38.3386580981,238.418530357,194.089456873,1.14948453608,0.0
859,7990-1902,1.32072698143,0.357002526355,117.412140627,-82.9672523483,363.019169337,258.785942498,1.43229166667,0.0
860,8459-1902,1.61019785802,0.14043467171,31.1501597948,-9.58466448726,210.862619813,176.118210866,1.38901601831,0.0
861,8483-1902,0.311836642917,0.0894607974675,75.1797125114,-74.2811501117,332.468051125,153.055111824,1.16216216216,0.0
862,8618-1902,0.612587979372,0.278937898911,32.3482428619,-9.58466448726,213.258785947,184.504792336,1.15065913371,0.0
863,8317-1902,2.222100472,0.160700337816,4.79233231816,-1.19808301743,201.277955276,184.504792336,1.2731277533,0.0
864,8261-1902,0.249889315961,0.0843653722228,127.595846698,7.1884984524,652.356230046,103.035143772,1.41860465116,0.0
865,8451-1902,0.331370543406,0.110945032265,62.3003195399,-21.8650159252,222.843450484,109.325079875,1.06,0.0
866,8482-1902,0.616617461751,0.180786994149,35.9424920633,-69.4888178432,383.087060711,183.905750803,1.15441176471,0.0
867,8082-1902,1.02164743565,0.1335142552,101.238019221,-10.1837060208,871.605431329,210.862619813,1.71186440678,0.0
868,8143-1902,0.397698130705,0.113703304279,75.778754045,-4.79233221879,363.618210871,224.940095852,1.20930232558,0.0
869,8256-1902,0.235894963263,0.0996943960882,41.3338658653,-38.3386580981,328.274760391,174.321086266,1.22535211268,0.0
870,8249-1902,0.290840407913,0.104438973112,48.522364268,11.9808307209,305.211661349,182.108626202,1.28368794326,0.0
871,8274-1902,0.218485712712,0.0679496541135,4.79233231816,-43.1309903666,262.380191699,129.392971249,1.27868852459,0.0
872,8258-1902,0.396215834797,0.158683906638,82.6677316809,-59.9041533063,258.785942498,177.316293934,1.41561712846,0.0
873,8259-1902,0.4563463044,0.137234752784,79.0734824795,-39.5367411652,276.757188504,171.325878598,1.34146341463,0.0
874,8257-1902,0.592741886319,0.200326200808,140.774760436,-58.1070287056,359.424920136,230.031948887,1.35266821346,0.0
875,8440-1902,3.78934530841,0.41824635876,28.7539936605,-9.58466448726,214.456869014,197.683706075,1.33763837638,0.0
876,8453-1902,0.738441615122,0.242438153534,77.8753994124,-51.5175718364,242.012779558,196.485623007,1.27294117647,0.0
877,8131-1902,0.195275335489,0.0344638218708,93.7500000517,38.0391374307,154.253194892,44.0295527166,2.0,0.0
878,8083-1902,0.806134826607,0.216034786929,76.3777955785,-52.7156549035,513.37859426,290.535143776,1.63541666667,0.0
879,8081-1902,0.412722683939,0.135200903146,32.3482428619,-14.3769967557,216.253993615,165.934504796,1.05376344086,0.0
880,8452-1902,8.47809779889,3.90483639207,43.130990466,-106.03035139,220.44728435,196.485623007,1.607907743,0.0
881,8132-1902,0.478328581771,0.136866658606,90.4552716172,-47.9233226351,500.798722056,256.389776363,1.24347826087,0.0
882,8133-1902,0.0460032861253,0.0113871949554,129.692492065,45.826677367,81.4696485641,27.5559105437,1.14285714286,0.0
883,8134-1902,0.280096357324,0.0581534348403,98.2428115534,-239.916134141,1501.1980831,68.8897763593,1.57142857143,0.0
884,8137-1902,0.36401506057,0.109669504587,85.3634185819,-22.7635782256,353.4345048,188.997603838,1.31976744186,0.0
885,8247-1902,0.064271243265,0.0382588827945,133.586262033,77.8753994124,140.175718853,44.928115017,1.25,0.0
886,8140-1902,0.585627927305,0.129658367863,49.1214058016,-49.1214057022,246.805111826,200.079872209,1.0566572238,0.0
887,8626-1902,0.221701201771,0.142328169326,56.3099042043,-99.4408945212,231.230031954,171.325878598,1.20749279539,0.0
888,8135-1902,4.30264381171,0.463117709244,-8.38658142014,-149.76038334,588.258785955,375.898562309,1.95422535211,0.0
889,8250-1902,0.754670751845,0.259236025619,136.281948934,-177.016773117,421.425718859,313.897763585,1.63736263736,0.0
890,8612-1902,3.17786799943,0.795527966239,148.562300372,-118.610223595,323.482428122,230.031948887,1.46511627907,0.0
891,8616-1902,1.08513127909,0.254872412255,81.4696486138,-36.2420127307,475.938498413,253.993610229,1.36011904762,0.0
892,8141-1902,0.837150915222,0.354482986697,47.9233227344,-76.6773162459,1184.90415338,339.057507995,1.7358490566,0.0
893,8253-1902,0.583755266711,0.102289170098,46.7252396673,-29.6525558615,603.234824294,158.14696486,1.4837398374,0.0
894,8263-1902,0.232398925435,0.101736961853,30.5511182612,-149.161341807,234.824281155,35.9424920136,1.54545454545,0.0
895,8254-1902,0.854887700592,0.179890585224,32.3482428619,-19.1693290242,285.143769974,191.693290739,1.50194552529,0.0
896,8448-1902,0.2305321278,0.107838380929,74.2811502111,33.546325929,242.012779558,93.4504792353,1.29268292683,0.0
897,8548-1902,4.55972643152,0.6274198346,49.1214058016,-19.1693290242,220.44728435,203.67412141,1.28956228956,0.0
898,8549-1902,1.99504702813,0.177260285671,39.5367412646,-35.6429711971,232.428115021,201.277955276,1.25477707006,0.0
899,8465-1902,0.340872407414,0.118696633644,35.3434505297,16.7731629894,204.872204477,146.166134188,1.07926829268,0.0
900,8552-1902,0.354253130342,0.114946236415,77.8753994124,-23.9616612927,283.945686907,192.891373806,1.0824742268,0.0
901,8325-1902,0.284749369835,0.105401886173,49.1214058016,-32.3482427625,285.143769974,171.924920132,1.15315315315,0.0
902,8481-1902,0.359898669617,0.198341302346,102.735623055,-47.6238018683,377.096645376,216.853035149,1.23270440252,0.0
903,8555-1902,0.250628614018,0.130612621972,99.1413738538,36.8410543636,317.492012786,169.828274764,1.109375,0.0
904,8485-1902,0.0515080062473,0.0112454433354,93.450479285,50.3194888687,85.0638977654,9.58466453695,1.23076923077,0.0
905,8551-1902,2.96194479975,0.387914038445,16.7731629894,2.39616618393,234.824281155,207.268370612,1.3367003367,0.0
906,8484-1902,0.205264915952,0.130017976414,57.2084665046,3.59424925104,203.67412141,143.769968054,1.16371681416,0.0
907,8447-1902,0.920540083339,0.251031971689,32.3482428619,-104.23322679,535.543131002,300.718849847,1.3602484472,0.0
908,8486-1902,1.49134205949,0.391205268332,-9.58466448726,-161.741214011,839.257188517,315.694888186,1.80392156863,0.0
909,8318-1902,0.260466984459,0.129404833807,15.5750799222,-104.23322679,321.086261988,204.872204477,1.24786324786,0.0
910,8466-1902,1.08290765248,0.111677426956,67.0926518083,-25.1597443598,1344.24920131,158.14696486,1.5503875969,0.0
911,8554-1902,0.646105374139,0.171263834623,51.5175719358,-17.9712459571,347.444089464,218.051118216,1.35587188612,0.0
912,8464-1902,1.04404780365,0.196954747539,46.7252396673,2.39616618393,422.923322693,215.654952081,1.34426229508,0.0
913,8320-1902,0.155418439803,0.0668395860848,-48.5223641686,-73.9816293449,336.361821094,119.508785945,1.75,0.0
914,8312-1902,0.581653331856,0.105685624573,30.2515974944,-19.1693290242,349.840255599,29.952076678,1.4,0.0
915,8550-1902,0.0841788479583,0.064554779161,-23.6621405259,-35.3434504303,137.180511185,97.6437699702,1.0,0.0
916,8335-1902,0.436206460417,0.255879188563,242.611821141,87.4600639494,312.699680518,293.530351444,1.625,0.0
917,8606-1902,0.271801079804,0.12765386763,22.7635783249,-34.44488813,228.534345053,155.451277959,1.14184397163,0.0
918,7957-1902,1.37774230044,0.798488822263,18.57028759,-379.193290693,1238.8178914,669.129392986,1.86440677966,0.0
919,8313-1902,1.61734253165,0.165542312259,42.5319489324,1.19808311681,229.432907353,208.466453679,1.13029315961,0.0
920,7962-1902,0.0183261089619,0.0121116609309,-96.4456868534,-111.721245959,28.4544728441,21.8650159749,1.0,0.0
921,8330-1902,0.791683819779,0.360171187109,79.0734824795,4.79233231816,234.824281155,196.485623007,1.26939655172,0.0
922,8315-1902,3.43898707968,0.162651926879,-1.19808301743,-2.69568685133,44.0295527166,27.5559105437,2.0,0.0
923,8604-1902,23.1236422959,0.0249153644028,16.1741214558,-74.2811501117,85.0638977654,14.976038339,1.33333333333,0.0
924,8332-1902,2.01172486239,1.00030557248,-97.0447283869,-216.853035099,264.776357833,214.456869014,1.91651865009,0.0
925,8603-1902,1.04257385027,0.110996059019,132.9872205,4.1932907846,477.436102247,169.828274764,1.625,0.0
926,8601-1902,0.928784466278,0.224322990082,37.1405751304,-102.436102189,560.702875412,288.138977642,1.33617021277,0.0
927,7960-1902,0.606818155655,0.129275056958,149.460862673,-75.179712412,1247.20447287,188.997603838,1.57575757576,0.0
928,8655-1902,0.407536535121,0.0948461091199,49.1214058016,-11.9808306215,330.670926525,144.968051121,1.39316239316,0.0
929,8156-1902,0.340729748285,0.117669237374,152.755591107,45.826677367,257.587859431,173.422523965,1.54545454545,0.0
930,8567-1902,0.716730694832,0.359089180364,95.8466454192,-15.5750798229,216.853035149,186.900958471,1.09212730318,0.0
931,8077-1902,0.177184664415,0.0551474129738,43.4305112327,19.1693291236,190.495207672,35.6429712468,1.08333333333,0.0
932,8078-1902,0.719435337789,0.239615034603,99.4408946205,-26.3578274269,342.651757196,224.041533551,1.45706371191,0.0
933,8086-1902,2.08360318917,0.334957215742,38.3386581975,7.1884984524,192.891373806,178.514377001,1.30540037244,0.0
934,8566-1902,0.301493850771,0.0798837157428,95.8466454192,-57.507987172,373.801916941,141.37380192,1.23188405797,0.0
935,8155-1902,1.8326449138,0.16744512616,21.5654952578,-5.99041528591,212.95926518,188.099041538,1.29801324503,0.0
936,8147-1902,0.808100116225,0.166562191802,40.7348243317,1.19808311681,244.708466459,201.277955276,1.20535714286,0.0
937,8728-1902,0.238646950041,0.0699504716507,52.7156550029,-291.13418526,1216.05431313,83.8658146983,2.0,0.0
938,8145-1902,3.7621686645,0.606100750879,93.450479285,-116.513578228,471.146166144,304.313099048,1.47834645669,0.0
939,8149-1902,0.0747745497591,0.063654295958,65.5950479744,-4.19329068523,108.426517574,81.4696485641,1.05555555556,0.0
940,8713-1902,3.67266776275,0.373700124299,43.130990466,-10.7827475544,212.06070288,195.28753994,1.37943925234,0.0
941,8084-1902,0.492536061951,0.127002082594,38.3386581975,-21.5654951585,454.073482438,256.389776363,1.50326797386,0.0
942,8726-1902,0.725690977013,0.178182139891,153.354632641,88.6581470165,1464.05750802,155.750798725,1.6,0.0
943,8719-1902,0.829064127381,0.221039768034,166.833067146,-88.6581469171,420.527156559,238.418530357,1.40677966102,0.0
944,8461-1902,0.341641408088,0.118144145852,50.3194888687,10.7827476538,236.022364222,144.968051121,1.27802690583,0.0
945,8718-1902,2.30868938851,0.246754446494,34.7444089961,-14.3769967557,245.607028759,209.664536746,1.42380952381,0.0
946,8721-1902,0.0899689242913,0.010157210086,44.3290735331,-204.572683661,137.180511185,10.1837060705,1.05555555556,0.0
947,8725-1902,1.04638790193,0.345346586325,-30.2515973951,-88.3586261503,555.611022376,375.599041542,1.43220338983,0.0
948,8458-1902,0.134227158582,0.105467447083,72.4840256104,62.5998403066,133.586261984,118.310702878,1.125,0.0
949,10001-1902,0.482036014105,0.0825464217547,91.9528754511,-21.8650159252,500.499201289,95.5471246027,1.5,0.0
950,8456-1902,0.946116330384,0.281180964676,71.8849840768,4.79233231816,418.130990424,239.616613424,1.48753462604,0.0
951,8715-1902,1.11296465787,0.265468510008,46.7252396673,-9.58466448726,210.862619813,191.693290739,1.16074766355,0.0
952,8455-1902,1.00980161848,0.176635027924,39.5367412646,-59.9041533063,238.418530357,197.683706075,1.2573964497,0.0
953,8568-1902,0.648068297518,0.15503199857,51.218051169,-27.555910494,457.068690106,156.948881793,1.36666666667,0.0
954,8462-1902,0.728060089559,0.193415742528,40.7348243317,-27.555910494,479.532747614,186.900958471,1.48333333333,0.0
955,8255-1902,0.251404697129,0.104638644572,41.6333866321,23.6621406253,95.2476038359,30.8506389783,1.16666666667,0.0
956,8449-1902,0.494733438045,0.119702292843,74.2811502111,-9.58466448726,345.04792333,159.345047927,1.42541436464,0.0
957,8338-1902,1.17260887113,0.29179550666,-14.3769967557,-105.730830624,722.144568706,317.19249202,1.46226415094,0.0
958,8262-1902,1.63304332629,0.22508688732,19.1693291236,4.79233231816,221.645367417,196.485623007,1.21282051282,0.0
959,8450-1902,0.549930999091,0.190138926874,140.175718903,-80.2715654473,366.613418538,198.881789142,1.44210526316,0.0
960,8454-1902,0.420433640743,0.0873390378462,58.7060703385,41.9329073988,372.603833874,102.136581472,1.61904761905,0.0
961,8716-1902,0.572883696817,0.104947672765,164.137380245,-8.68610218692,455.571086272,155.151757192,1.27777777778,0.0
